goos: darwin
goarch: amd64
pkg: github.com/ef-ds/deque-bench-tests
cpu: Intel(R) Core(TM) i5-7267U CPU @ 3.10GHz
BenchmarkFillDequeQueue/0-4         	27580873	        44.24 ns/op	      64 B/op	       1 allocs/op
BenchmarkRefillDequeStack/100-4              	    3052	    351468 ns/op	  160002 B/op	   10000 allocs/op
BenchmarkRefillDequeStack/100-4              	    3472	    354100 ns/op	  160002 B/op	   10000 allocs/op
BenchmarkRefillDequeStack/100-4              	    3306	    347612 ns/op	  160002 B/op	   10000 allocs/op
BenchmarkRefillDequeStack/100-4              	    3498	    343758 ns/op	  160002 B/op	   10000 allocs/op
BenchmarkRefillDequeStack/100-4              	    3368	    415888 ns/op	  160002 B/op	   10000 allocs/op
BenchmarkRefillDequeStack/100-4              	    3314	    388011 ns/op	  160002 B/op	   10000 allocs/op
BenchmarkRefillDequeStack/100-4              	    3279	    352340 ns/op	  160002 B/op	   10000 allocs/op
BenchmarkRefillDequeStack/100-4              	    3438	    360597 ns/op	  160002 B/op	   10000 allocs/op
BenchmarkRefillDequeStack/100-4              	    3108	    340540 ns/op	  160002 B/op	   10000 allocs/op
BenchmarkRefillDequeStack/100-4              	    3506	    349447 ns/op	  160002 B/op	   10000 allocs/op
BenchmarkRefillDequeStack/1000-4             	     352	   3414132 ns/op	 1600057 B/op	  100000 allocs/op
BenchmarkRefillDequeStack/1000-4             	     342	   3495783 ns/op	 1600060 B/op	  100000 allocs/op
BenchmarkRefillDequeStack/1000-4             	     350	   3436304 ns/op	 1600057 B/op	  100000 allocs/op
BenchmarkRefillDequeStack/1000-4             	     346	   3470395 ns/op	 1600059 B/op	  100000 allocs/op
BenchmarkRefillDequeStack/1000-4             	     351	   3435253 ns/op	 1600054 B/op	  100000 allocs/op
BenchmarkRefillDequeStack/1000-4             	     346	   3522300 ns/op	 1600060 B/op	  100000 allocs/op
BenchmarkRefillDequeStack/1000-4             	     298	   3556152 ns/op	 1600067 B/op	  100000 allocs/op
BenchmarkRefillDequeStack/1000-4             	     348	   3592985 ns/op	 1600060 B/op	  100000 allocs/op
BenchmarkRefillDequeStack/1000-4             	     322	   3499059 ns/op	 1600062 B/op	  100000 allocs/op
BenchmarkRefillDequeStack/1000-4             	     355	   3465905 ns/op	 1600057 B/op	  100000 allocs/op
BenchmarkRefillDequeStack/10000-4            	      32	  37325531 ns/op	30090395 B/op	 1006801 allocs/op
BenchmarkRefillDequeStack/10000-4            	      32	  37964177 ns/op	30090338 B/op	 1006800 allocs/op
BenchmarkRefillDequeStack/10000-4            	      32	  37141467 ns/op	30090434 B/op	 1006801 allocs/op
BenchmarkRefillDequeStack/10000-4            	      32	  37256868 ns/op	30090386 B/op	 1006801 allocs/op
BenchmarkRefillDequeStack/10000-4            	      32	  37305244 ns/op	30090386 B/op	 1006801 allocs/op
BenchmarkRefillDequeStack/10000-4            	      32	  38035536 ns/op	30090413 B/op	 1006801 allocs/op
BenchmarkRefillDequeStack/10000-4            	      32	  38664782 ns/op	30090386 B/op	 1006801 allocs/op
BenchmarkRefillDequeStack/10000-4            	      32	  38189274 ns/op	30090401 B/op	 1006801 allocs/op
BenchmarkRefillDequeStack/10000-4            	      31	  38608384 ns/op	30090389 B/op	 1006801 allocs/op
BenchmarkRefillDequeStack/10000-4            	      32	  39762917 ns/op	30090404 B/op	 1006801 allocs/op
BenchmarkRefillDequeStack/100000-4           	       3	 401608282 ns/op	319966976 B/op	10077217 allocs/op
BenchmarkRefillDequeStack/100000-4           	       3	 428189439 ns/op	319966496 B/op	10077212 allocs/op
BenchmarkRefillDequeStack/100000-4           	       3	 399900316 ns/op	319966656 B/op	10077214 allocs/op
BenchmarkRefillDequeStack/100000-4           	       3	 396436440 ns/op	319966944 B/op	10077217 allocs/op
BenchmarkRefillDequeStack/100000-4           	       3	 389803750 ns/op	319967040 B/op	10077218 allocs/op
BenchmarkRefillDequeStack/100000-4           	       3	 397404137 ns/op	319966912 B/op	10077216 allocs/op
BenchmarkRefillDequeStack/100000-4           	       3	 396157008 ns/op	319966688 B/op	10077214 allocs/op
BenchmarkRefillDequeStack/100000-4           	       3	 397161732 ns/op	319966752 B/op	10077215 allocs/op
BenchmarkRefillDequeStack/100000-4           	       3	 397586346 ns/op	319967008 B/op	10077217 allocs/op
BenchmarkRefillDequeStack/100000-4           	       3	 412830891 ns/op	319966816 B/op	10077215 allocs/op
BenchmarkSlowDecreaseDequeQueue/1-4          	28057468	        37.39 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeQueue/1-4          	30219441	        38.22 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeQueue/1-4          	31090578	        36.02 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeQueue/1-4          	34121924	        35.12 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeQueue/1-4          	33913192	        35.84 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeQueue/1-4          	33789181	        36.19 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeQueue/1-4          	33490902	        35.41 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeQueue/1-4          	33517251	        35.65 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeQueue/1-4          	33119397	        35.65 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeQueue/1-4          	33886324	        35.24 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeQueue/10-4         	 3357142	       368.2 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeQueue/10-4         	 3319470	       374.1 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeQueue/10-4         	 3247419	       394.6 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeQueue/10-4         	 3301699	       366.4 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeQueue/10-4         	 3225508	       398.9 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeQueue/10-4         	 3115410	       386.2 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeQueue/10-4         	 3232764	       360.0 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeQueue/10-4         	 3243757	       361.0 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeQueue/10-4         	 3366423	       360.4 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeQueue/10-4         	 3208878	       378.4 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeQueue/100-4        	  343380	      3831 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeQueue/100-4        	  323408	      3648 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeQueue/100-4        	  330103	      3530 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeQueue/100-4        	  329496	      3670 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeQueue/100-4        	  320173	      3538 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeQueue/100-4        	  339772	      3590 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeQueue/100-4        	  334286	      3599 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeQueue/100-4        	  301976	      3638 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeQueue/100-4        	  346706	      3592 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeQueue/100-4        	  339133	      3552 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000-4       	   31534	     36554 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000-4       	   32624	     37952 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000-4       	   33110	     36433 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000-4       	   34238	     37267 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000-4       	   33528	     35725 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000-4       	   34261	     35230 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000-4       	   34155	     35262 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000-4       	   33255	     35063 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000-4       	   33847	     35730 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000-4       	   33396	     36371 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeQueue/10000-4      	    3370	    349626 ns/op	  160001 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeQueue/10000-4      	    3420	    349689 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeQueue/10000-4      	    3327	    464397 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeQueue/10000-4      	    3363	    367044 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeQueue/10000-4      	    3214	    393060 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeQueue/10000-4      	    3170	    368870 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeQueue/10000-4      	    3152	    388948 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeQueue/10000-4      	    3382	    354267 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeQueue/10000-4      	    3420	    353582 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeQueue/10000-4      	    3428	    351559 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeQueue/100000-4     	     337	   3500034 ns/op	 1600005 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeQueue/100000-4     	     339	   3495842 ns/op	 1600006 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeQueue/100000-4     	     337	   3520986 ns/op	 1600008 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeQueue/100000-4     	     343	   3499417 ns/op	 1600007 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeQueue/100000-4     	     342	   3486733 ns/op	 1600006 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeQueue/100000-4     	     339	   3517802 ns/op	 1600007 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeQueue/100000-4     	     339	   3503548 ns/op	 1600005 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeQueue/100000-4     	     344	   3516719 ns/op	 1600006 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeQueue/100000-4     	     291	   3543445 ns/op	 1600008 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeQueue/100000-4     	     339	   3496036 ns/op	 1600004 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000000-4    	      34	  35343474 ns/op	16000062 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000000-4    	      33	  35197093 ns/op	16000072 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000000-4    	      31	  35086247 ns/op	16000058 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000000-4    	      32	  35384934 ns/op	16000093 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000000-4    	      33	  34907265 ns/op	16000049 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000000-4    	      34	  35181405 ns/op	16000050 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000000-4    	      33	  34989760 ns/op	16000069 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000000-4    	      32	  35302900 ns/op	16000078 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000000-4    	      33	  35372381 ns/op	16000055 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000000-4    	      33	  35003034 ns/op	16000075 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeStack/1-4          	30929629	        35.11 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeStack/1-4          	32523501	        35.10 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeStack/1-4          	34108267	        34.99 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeStack/1-4          	31965570	        35.40 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeStack/1-4          	33428764	        35.47 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeStack/1-4          	31998741	        35.24 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeStack/1-4          	34125312	        35.02 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeStack/1-4          	34307428	        35.08 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeStack/1-4          	33949609	        35.45 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeStack/1-4          	34112385	        35.13 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeStack/10-4         	 3352154	       352.9 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeStack/10-4         	 3370767	       363.9 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeStack/10-4         	 3370116	       356.9 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeStack/10-4         	 3338158	       382.0 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeStack/10-4         	 3321806	       356.3 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeStack/10-4         	 3317562	       357.1 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeStack/10-4         	 3386154	       354.9 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeStack/10-4         	 3358356	       354.2 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeStack/10-4         	 3417730	       355.0 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeStack/10-4         	 3403381	       357.7 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeStack/100-4        	  334890	      3535 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeStack/100-4        	  344307	      3476 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeStack/100-4        	  340891	      3472 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeStack/100-4        	  339380	      3486 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeStack/100-4        	  345926	      3475 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeStack/100-4        	  344108	      3472 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeStack/100-4        	  346165	      3605 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeStack/100-4        	  341931	      3476 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeStack/100-4        	  346968	      3488 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeStack/100-4        	  344307	      3464 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeStack/1000-4       	   34404	     34736 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000-4       	   34843	     34648 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000-4       	   34676	     35827 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000-4       	   34320	     34680 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000-4       	   34362	     34718 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000-4       	   33289	     35135 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000-4       	   34386	     34711 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000-4       	   35060	     34668 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000-4       	   34825	     35148 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000-4       	   33882	     34802 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeStack/10000-4      	    3512	    350034 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeStack/10000-4      	    3369	    347892 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeStack/10000-4      	    3488	    359999 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeStack/10000-4      	    3374	    347132 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeStack/10000-4      	    3456	    349850 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeStack/10000-4      	    3372	    349587 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeStack/10000-4      	    3370	    349164 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeStack/10000-4      	    3174	    350106 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeStack/10000-4      	    3469	    347558 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeStack/10000-4      	    3159	    344930 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeStack/100000-4     	     345	   3718694 ns/op	 1600008 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeStack/100000-4     	     325	   3608074 ns/op	 1600006 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeStack/100000-4     	     332	   3575342 ns/op	 1600006 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeStack/100000-4     	     334	   3485133 ns/op	 1600005 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeStack/100000-4     	     338	   3491442 ns/op	 1600006 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeStack/100000-4     	     338	   3616326 ns/op	 1600005 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeStack/100000-4     	     345	   3533175 ns/op	 1600005 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeStack/100000-4     	     345	   3498887 ns/op	 1600008 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeStack/100000-4     	     344	   3454695 ns/op	 1600006 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeStack/100000-4     	     345	   3475830 ns/op	 1600005 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000000-4    	      32	  34719954 ns/op	16000081 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000000-4    	      33	  34882901 ns/op	16000052 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000000-4    	      34	  34518770 ns/op	16000073 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000000-4    	      34	  34589328 ns/op	16000056 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000000-4    	      34	  35389097 ns/op	16000053 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000000-4    	      33	  35874636 ns/op	16000066 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000000-4    	      33	  35732561 ns/op	16000069 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000000-4    	      33	  41745750 ns/op	16000081 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000000-4    	      31	  37961299 ns/op	16000049 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000000-4    	      30	  35303242 ns/op	16000064 B/op	 1000000 allocs/op
BenchmarkSlowIncreaseDequeQueue/1-4          	 5966898	       207.1 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeQueue/1-4          	 5329066	       241.5 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeQueue/1-4          	 5939307	       217.4 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeQueue/1-4          	 5105108	       217.4 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeQueue/1-4          	 4770306	       271.5 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeQueue/1-4          	 4891278	       259.1 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeQueue/1-4          	 4949600	       212.1 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeQueue/1-4          	 6179064	       195.5 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeQueue/1-4          	 5933146	       282.6 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeQueue/1-4          	 5398186	       239.5 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeQueue/10-4         	  919299	      1155 ns/op	    1776 B/op	      25 allocs/op
BenchmarkSlowIncreaseDequeQueue/10-4         	 1000000	      1286 ns/op	    1776 B/op	      25 allocs/op
BenchmarkSlowIncreaseDequeQueue/10-4         	 1000000	      1191 ns/op	    1776 B/op	      25 allocs/op
BenchmarkSlowIncreaseDequeQueue/10-4         	  986484	      1135 ns/op	    1776 B/op	      25 allocs/op
BenchmarkSlowIncreaseDequeQueue/10-4         	 1000000	      1133 ns/op	    1776 B/op	      25 allocs/op
BenchmarkSlowIncreaseDequeQueue/10-4         	  975709	      1141 ns/op	    1776 B/op	      25 allocs/op
BenchmarkSlowIncreaseDequeQueue/10-4         	 1000000	      1134 ns/op	    1776 B/op	      25 allocs/op
BenchmarkSlowIncreaseDequeQueue/10-4         	 1000000	      1133 ns/op	    1776 B/op	      25 allocs/op
BenchmarkSlowIncreaseDequeQueue/10-4         	 1000000	      1134 ns/op	    1776 B/op	      25 allocs/op
BenchmarkSlowIncreaseDequeQueue/10-4         	 1000000	      1128 ns/op	    1776 B/op	      25 allocs/op
BenchmarkSlowIncreaseDequeQueue/100-4        	  154849	      7793 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeQueue/100-4        	  149023	      7815 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeQueue/100-4        	  153752	      7831 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeQueue/100-4        	  153004	      7856 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeQueue/100-4        	  148027	      7891 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeQueue/100-4        	  151766	      7807 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeQueue/100-4        	  153625	      7849 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeQueue/100-4        	  154384	      7784 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeQueue/100-4        	  153237	      7817 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeQueue/100-4        	  152350	      7862 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000-4       	   17206	     69153 ns/op	   54176 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000-4       	   17299	     68930 ns/op	   54176 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000-4       	   17432	     69957 ns/op	   54176 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000-4       	   17266	     69273 ns/op	   54176 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000-4       	   17337	     69124 ns/op	   54176 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000-4       	   17332	     69170 ns/op	   54176 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000-4       	   17216	     69115 ns/op	   54176 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000-4       	   17437	     69559 ns/op	   54176 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000-4       	   17340	     69485 ns/op	   54176 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000-4       	   17320	     69095 ns/op	   54176 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDequeQueue/10000-4      	    1712	    687355 ns/op	  487217 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDequeQueue/10000-4      	    1742	    688373 ns/op	  487217 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDequeQueue/10000-4      	    1686	    688732 ns/op	  487217 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDequeQueue/10000-4      	    1734	    688779 ns/op	  487217 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDequeQueue/10000-4      	    1722	    685784 ns/op	  487217 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDequeQueue/10000-4      	    1732	    687540 ns/op	  487217 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDequeQueue/10000-4      	    1700	    689293 ns/op	  487217 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDequeQueue/10000-4      	    1741	    689996 ns/op	  487217 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDequeQueue/10000-4      	    1698	    694766 ns/op	  487217 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDequeQueue/10000-4      	    1752	    688261 ns/op	  487217 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDequeQueue/100000-4     	     136	   8098647 ns/op	 4821774 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeQueue/100000-4     	     147	   8125321 ns/op	 4821779 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeQueue/100000-4     	     148	   8184490 ns/op	 4821766 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeQueue/100000-4     	     141	   8122020 ns/op	 4821772 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeQueue/100000-4     	     147	   8081911 ns/op	 4821771 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeQueue/100000-4     	     147	   8123184 ns/op	 4821774 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeQueue/100000-4     	     147	   8078110 ns/op	 4821768 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeQueue/100000-4     	     147	   8121831 ns/op	 4821770 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeQueue/100000-4     	     148	   8111966 ns/op	 4821772 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeQueue/100000-4     	     140	   8157595 ns/op	 4821773 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000000-4    	      14	  82093439 ns/op	48192077 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000000-4    	      14	  82339309 ns/op	48192098 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000000-4    	      14	  81879312 ns/op	48192070 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000000-4    	      14	  82070348 ns/op	48192098 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000000-4    	      13	  81730699 ns/op	48192086 B/op	 2007819 allocs/op
