goos: darwin
goarch: amd64
pkg: github.com/ef-ds/deque-bench-tests
cpu: Intel(R) Core(TM) i5-7267U CPU @ 3.10GHz
BenchmarkFillDequeQueue/0-4         	29622061	        40.48 ns/op	      64 B/op	       1 allocs/op
BenchmarkRefillDequeStack/100-4              	    3508	    335043 ns/op	  160001 B/op	   10000 allocs/op
BenchmarkRefillDequeStack/100-4              	    3399	    330940 ns/op	  160001 B/op	   10000 allocs/op
BenchmarkRefillDequeStack/100-4              	    3412	    335911 ns/op	  160001 B/op	   10000 allocs/op
BenchmarkRefillDequeStack/100-4              	    3361	    338854 ns/op	  160001 B/op	   10000 allocs/op
BenchmarkRefillDequeStack/100-4              	    3458	    335034 ns/op	  160001 B/op	   10000 allocs/op
BenchmarkRefillDequeStack/100-4              	    3171	    334334 ns/op	  160001 B/op	   10000 allocs/op
BenchmarkRefillDequeStack/100-4              	    3367	    339483 ns/op	  160001 B/op	   10000 allocs/op
BenchmarkRefillDequeStack/100-4              	    3392	    335117 ns/op	  160001 B/op	   10000 allocs/op
BenchmarkRefillDequeStack/100-4              	    3380	    352366 ns/op	  160001 B/op	   10000 allocs/op
BenchmarkRefillDequeStack/100-4              	    3363	    333919 ns/op	  160001 B/op	   10000 allocs/op
BenchmarkRefillDequeStack/1000-4             	     367	   3278529 ns/op	 1600028 B/op	  100000 allocs/op
BenchmarkRefillDequeStack/1000-4             	     367	   3271717 ns/op	 1600029 B/op	  100000 allocs/op
BenchmarkRefillDequeStack/1000-4             	     368	   3262210 ns/op	 1600030 B/op	  100000 allocs/op
BenchmarkRefillDequeStack/1000-4             	     366	   3286228 ns/op	 1600028 B/op	  100000 allocs/op
BenchmarkRefillDequeStack/1000-4             	     366	   3284028 ns/op	 1600028 B/op	  100000 allocs/op
BenchmarkRefillDequeStack/1000-4             	     352	   3362806 ns/op	 1600031 B/op	  100000 allocs/op
BenchmarkRefillDequeStack/1000-4             	     356	   3439896 ns/op	 1600031 B/op	  100000 allocs/op
BenchmarkRefillDequeStack/1000-4             	     348	   3413972 ns/op	 1600032 B/op	  100000 allocs/op
BenchmarkRefillDequeStack/1000-4             	     346	   3457948 ns/op	 1600033 B/op	  100000 allocs/op
BenchmarkRefillDequeStack/1000-4             	     350	   3421912 ns/op	 1600032 B/op	  100000 allocs/op
BenchmarkRefillDequeStack/10000-4            	      30	  36303998 ns/op	23126829 B/op	 1006801 allocs/op
BenchmarkRefillDequeStack/10000-4            	      31	  36038414 ns/op	23126797 B/op	 1006800 allocs/op
BenchmarkRefillDequeStack/10000-4            	      31	  36397786 ns/op	23126812 B/op	 1006801 allocs/op
BenchmarkRefillDequeStack/10000-4            	      31	  36295314 ns/op	23126837 B/op	 1006801 allocs/op
BenchmarkRefillDequeStack/10000-4            	      32	  35750587 ns/op	23126797 B/op	 1006800 allocs/op
BenchmarkRefillDequeStack/10000-4            	      32	  38611069 ns/op	23126824 B/op	 1006801 allocs/op
BenchmarkRefillDequeStack/10000-4            	      31	  35946259 ns/op	23126831 B/op	 1006801 allocs/op
BenchmarkRefillDequeStack/10000-4            	      31	  35883824 ns/op	23126809 B/op	 1006800 allocs/op
BenchmarkRefillDequeStack/10000-4            	      31	  35728017 ns/op	23126822 B/op	 1006801 allocs/op
BenchmarkRefillDequeStack/10000-4            	      32	  35893706 ns/op	23126803 B/op	 1006801 allocs/op
BenchmarkRefillDequeStack/100000-4           	       3	 398954957 ns/op	240909930 B/op	10077211 allocs/op
BenchmarkRefillDequeStack/100000-4           	       3	 402318839 ns/op	240910442 B/op	10077216 allocs/op
BenchmarkRefillDequeStack/100000-4           	       3	 400557843 ns/op	240910090 B/op	10077212 allocs/op
BenchmarkRefillDequeStack/100000-4           	       3	 398779371 ns/op	240909962 B/op	10077211 allocs/op
BenchmarkRefillDequeStack/100000-4           	       3	 399232568 ns/op	240910186 B/op	10077213 allocs/op
BenchmarkRefillDequeStack/100000-4           	       3	 401319803 ns/op	240909994 B/op	10077211 allocs/op
BenchmarkRefillDequeStack/100000-4           	       3	 401750374 ns/op	240909930 B/op	10077211 allocs/op
BenchmarkRefillDequeStack/100000-4           	       3	 395931369 ns/op	240909706 B/op	10077208 allocs/op
BenchmarkRefillDequeStack/100000-4           	       3	 401688133 ns/op	240910250 B/op	10077214 allocs/op
BenchmarkRefillDequeStack/100000-4           	       3	 398814255 ns/op	240910154 B/op	10077213 allocs/op
BenchmarkSlowDecreaseDequeQueue/1-4          	28634598	        35.88 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeQueue/1-4          	32440988	        36.34 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeQueue/1-4          	32112644	        36.43 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeQueue/1-4          	31842442	        36.16 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeQueue/1-4          	32075202	        36.66 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeQueue/1-4          	32344048	        36.01 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeQueue/1-4          	31813138	        36.16 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeQueue/1-4          	32337183	        37.10 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeQueue/1-4          	31538182	        36.14 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeQueue/1-4          	32412040	        36.27 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeQueue/10-4         	 3250570	       368.2 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeQueue/10-4         	 3255106	       365.9 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeQueue/10-4         	 3292064	       369.5 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeQueue/10-4         	 3306727	       366.3 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeQueue/10-4         	 3281824	       369.5 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeQueue/10-4         	 3268140	       370.1 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeQueue/10-4         	 3302892	       364.7 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeQueue/10-4         	 3325099	       366.9 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeQueue/10-4         	 3241093	       368.7 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeQueue/10-4         	 2715901	       369.6 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeQueue/100-4        	  325035	      3642 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeQueue/100-4        	  311724	      3800 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeQueue/100-4        	  285338	      3847 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeQueue/100-4        	  323556	      3575 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeQueue/100-4        	  325917	      3541 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeQueue/100-4        	  330766	      3575 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeQueue/100-4        	  331586	      3617 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeQueue/100-4        	  303434	      3635 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeQueue/100-4        	  310380	      3627 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeQueue/100-4        	  325986	      3592 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000-4       	   33907	     35679 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000-4       	   33666	     35260 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000-4       	   33955	     35511 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000-4       	   33230	     35955 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000-4       	   34249	     35437 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000-4       	   33952	     35244 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000-4       	   33873	     35516 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000-4       	   33914	     35751 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000-4       	   34144	     35318 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000-4       	   33325	     35935 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeQueue/10000-4      	    3228	    354910 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeQueue/10000-4      	    3254	    351983 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeQueue/10000-4      	    3303	    365724 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeQueue/10000-4      	    3060	    358679 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeQueue/10000-4      	    3237	    357456 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeQueue/10000-4      	    3278	    360580 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeQueue/10000-4      	    3165	    369427 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeQueue/10000-4      	    3228	    371880 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeQueue/10000-4      	    3160	    369901 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeQueue/10000-4      	    2932	    378667 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeQueue/100000-4     	     314	   3811202 ns/op	 1600004 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeQueue/100000-4     	     315	   3632534 ns/op	 1600005 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeQueue/100000-4     	     334	   3584025 ns/op	 1600005 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeQueue/100000-4     	     333	   3578071 ns/op	 1600003 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeQueue/100000-4     	     338	   3561051 ns/op	 1600004 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeQueue/100000-4     	     333	   3594323 ns/op	 1600005 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeQueue/100000-4     	     338	   3595442 ns/op	 1600007 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeQueue/100000-4     	     337	   3553394 ns/op	 1600004 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeQueue/100000-4     	     332	   3574901 ns/op	 1600006 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeQueue/100000-4     	     337	   3566879 ns/op	 1600005 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000000-4    	      32	  35969792 ns/op	16000036 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000000-4    	      31	  35831920 ns/op	16000055 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000000-4    	      32	  35651920 ns/op	16000063 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000000-4    	      32	  35734663 ns/op	16000054 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000000-4    	      32	  35958112 ns/op	16000045 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000000-4    	      31	  35923453 ns/op	16000052 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000000-4    	      27	  38577461 ns/op	16000074 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000000-4    	      30	  35976482 ns/op	16000070 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000000-4    	      32	  35941014 ns/op	16000081 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeQueue/1000000-4    	      32	  35477512 ns/op	16000069 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeStack/1-4          	29263726	        36.34 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeStack/1-4          	30900962	        36.69 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeStack/1-4          	31802601	        36.40 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeStack/1-4          	32083798	        36.11 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeStack/1-4          	31825107	        36.63 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeStack/1-4          	31478336	        36.94 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeStack/1-4          	31967824	        36.68 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeStack/1-4          	31888206	        36.36 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeStack/1-4          	32105667	        36.41 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeStack/1-4          	31828240	        37.16 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDequeStack/10-4         	 3264870	       369.1 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeStack/10-4         	 3202670	       370.3 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeStack/10-4         	 3211665	       367.4 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeStack/10-4         	 3288856	       370.2 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeStack/10-4         	 3159315	       385.9 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeStack/10-4         	 3243682	       376.0 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeStack/10-4         	 3215188	       370.6 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeStack/10-4         	 3207805	       370.4 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeStack/10-4         	 3261410	       368.3 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeStack/10-4         	 3283761	       369.6 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDequeStack/100-4        	  302370	      3640 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeStack/100-4        	  323434	      3584 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeStack/100-4        	  318500	      3585 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeStack/100-4        	  319120	      3605 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeStack/100-4        	  322765	      3577 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeStack/100-4        	  337436	      3623 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeStack/100-4        	  306210	      3622 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeStack/100-4        	  313887	      3538 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeStack/100-4        	  315832	      3590 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeStack/100-4        	  325072	      3611 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDequeStack/1000-4       	   33666	     35715 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000-4       	   32998	     35828 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000-4       	   31936	     38568 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000-4       	   33746	     35593 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000-4       	   33252	     36178 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000-4       	   33415	     36075 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000-4       	   33297	     36321 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000-4       	   33216	     36186 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000-4       	   33560	     35919 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000-4       	   33344	     35914 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDequeStack/10000-4      	    3154	    378421 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeStack/10000-4      	    3052	    358028 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeStack/10000-4      	    3202	    357199 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeStack/10000-4      	    3277	    355551 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeStack/10000-4      	    3302	    351552 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeStack/10000-4      	    3312	    360683 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeStack/10000-4      	    3247	    359037 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeStack/10000-4      	    3244	    375721 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeStack/10000-4      	    3214	    364760 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeStack/10000-4      	    3150	    356054 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDequeStack/100000-4     	     342	   3521612 ns/op	 1600003 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeStack/100000-4     	     336	   3594556 ns/op	 1600006 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeStack/100000-4     	     325	   3746482 ns/op	 1600005 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeStack/100000-4     	     339	   3540570 ns/op	 1600003 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeStack/100000-4     	     338	   3611653 ns/op	 1600005 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeStack/100000-4     	     339	   3535104 ns/op	 1600006 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeStack/100000-4     	     327	   3686983 ns/op	 1600006 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeStack/100000-4     	     337	   3597467 ns/op	 1600005 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeStack/100000-4     	     322	   3703073 ns/op	 1600003 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeStack/100000-4     	     338	   3571164 ns/op	 1600007 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000000-4    	      31	  35713119 ns/op	16000046 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000000-4    	      31	  35761583 ns/op	16000049 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000000-4    	      32	  35397449 ns/op	16000042 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000000-4    	      32	  35683584 ns/op	16000045 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000000-4    	      32	  36134447 ns/op	16000054 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000000-4    	      31	  35867949 ns/op	16000055 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000000-4    	      32	  35396878 ns/op	16000024 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000000-4    	      32	  35764670 ns/op	16000063 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000000-4    	      31	  36000173 ns/op	16000052 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDequeStack/1000000-4    	      30	  35762633 ns/op	16000038 B/op	 1000000 allocs/op
BenchmarkSlowIncreaseDequeQueue/1-4          	 6157974	       195.2 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeQueue/1-4          	 6087165	       194.3 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeQueue/1-4          	 6146128	       195.1 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeQueue/1-4          	 6112052	       196.0 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeQueue/1-4          	 6103942	       195.5 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeQueue/1-4          	 6059161	       195.8 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeQueue/1-4          	 6169782	       195.9 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeQueue/1-4          	 6118161	       194.8 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeQueue/1-4          	 6105480	       195.5 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeQueue/1-4          	 6128996	       194.9 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeQueue/10-4         	 1000000	      1047 ns/op	    1104 B/op	      25 allocs/op
BenchmarkSlowIncreaseDequeQueue/10-4         	 1000000	      1048 ns/op	    1104 B/op	      25 allocs/op
BenchmarkSlowIncreaseDequeQueue/10-4         	 1000000	      1050 ns/op	    1104 B/op	      25 allocs/op
BenchmarkSlowIncreaseDequeQueue/10-4         	 1000000	      1045 ns/op	    1104 B/op	      25 allocs/op
BenchmarkSlowIncreaseDequeQueue/10-4         	 1000000	      1047 ns/op	    1104 B/op	      25 allocs/op
BenchmarkSlowIncreaseDequeQueue/10-4         	 1000000	      1037 ns/op	    1104 B/op	      25 allocs/op
BenchmarkSlowIncreaseDequeQueue/10-4         	 1000000	      1100 ns/op	    1104 B/op	      25 allocs/op
BenchmarkSlowIncreaseDequeQueue/10-4         	  974481	      1060 ns/op	    1104 B/op	      25 allocs/op
BenchmarkSlowIncreaseDequeQueue/10-4         	 1000000	      1037 ns/op	    1104 B/op	      25 allocs/op
BenchmarkSlowIncreaseDequeQueue/10-4         	 1000000	      1038 ns/op	    1104 B/op	      25 allocs/op
BenchmarkSlowIncreaseDequeQueue/100-4        	  160716	      7329 ns/op	    6080 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeQueue/100-4        	  160156	      7356 ns/op	    6080 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeQueue/100-4        	  161536	      7366 ns/op	    6080 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeQueue/100-4        	  155710	      7350 ns/op	    6080 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeQueue/100-4        	  161095	      7359 ns/op	    6080 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeQueue/100-4        	  160132	      7401 ns/op	    6080 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeQueue/100-4        	  160329	      7329 ns/op	    6080 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeQueue/100-4        	  162081	      7364 ns/op	    6080 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeQueue/100-4        	  159411	      7338 ns/op	    6080 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeQueue/100-4        	  160436	      7429 ns/op	    6080 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000-4       	   17762	     67237 ns/op	   43264 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000-4       	   17652	     67322 ns/op	   43264 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000-4       	   17737	     67059 ns/op	   43264 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000-4       	   17802	     67000 ns/op	   43264 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000-4       	   17570	     67363 ns/op	   43264 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000-4       	   17439	     68227 ns/op	   43264 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000-4       	   17830	     67312 ns/op	   43264 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000-4       	   17758	     67778 ns/op	   43264 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000-4       	   17616	     66932 ns/op	   43264 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000-4       	   17576	     67190 ns/op	   43264 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDequeQueue/10000-4      	    1711	    680340 ns/op	  404624 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDequeQueue/10000-4      	    1734	    683407 ns/op	  404624 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDequeQueue/10000-4      	    1735	    685163 ns/op	  404624 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDequeQueue/10000-4      	    1611	    683155 ns/op	  404624 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDequeQueue/10000-4      	    1750	    679220 ns/op	  404624 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDequeQueue/10000-4      	    1693	    681780 ns/op	  404624 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDequeQueue/10000-4      	    1718	    690456 ns/op	  404624 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDequeQueue/10000-4      	    1695	    704970 ns/op	  404624 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDequeQueue/10000-4      	    1730	    691207 ns/op	  404624 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDequeQueue/10000-4      	    1672	    702443 ns/op	  404624 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDequeQueue/100000-4     	     153	   7730382 ns/op	 4020325 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeQueue/100000-4     	     152	   7715477 ns/op	 4020327 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeQueue/100000-4     	     153	   7660892 ns/op	 4020325 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeQueue/100000-4     	     154	   7692825 ns/op	 4020328 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeQueue/100000-4     	     156	   7629763 ns/op	 4020329 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeQueue/100000-4     	     154	   7793312 ns/op	 4020326 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeQueue/100000-4     	     154	   8732219 ns/op	 4020331 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeQueue/100000-4     	     153	   7699269 ns/op	 4020325 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeQueue/100000-4     	     154	   7673043 ns/op	 4020327 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeQueue/100000-4     	     154	   7671659 ns/op	 4020324 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000000-4    	      13	  83231700 ns/op	40189900 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000000-4    	      13	  84508880 ns/op	40189870 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000000-4    	      13	  84127161 ns/op	40189870 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000000-4    	      13	  84811106 ns/op	40189885 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000000-4    	      13	  83563438 ns/op	40189900 B/op	 2007819 allocs/op
